settlement_original,settlement,settlement_ascii_tensor,county,population,settlement_ascii_hier,population_share_country,county_population_total,population_share_in_county,settlement_ascii
Csopak,csopak,csopak,Veszprém,2143.0,csopak,0.0001901365194405497,335979.0,0.006378374838903622,
Dörgicse,dörgicse,dorgicse,Veszprém,313.0,dorgicse,2.7770756222534788e-05,335979.0,0.0009316058444128948,
Lovas,lovas,lovas,Veszprém,519.0,lovas,4.604799514215832e-05,335979.0,0.0015447394033555669,
Monoszló,monoszló,monoszlo,Veszprém,106.0,monoszlo,9.404792842136382e-06,335979.0,0.00031549590897050114,
Óbudavár,óbudavár,obudavar,Veszprém,50.0,obudavar,4.436223038743576e-06,335979.0,0.00014881882498608544,
Örvényes,örvényes,orvenyes,Veszprém,166.0,orvenyes,1.4728260488628674e-05,335979.0,0.0004940784989538036,
Paloznak,paloznak,paloznak,Veszprém,554.0,paloznak,4.915335126927883e-05,335979.0,0.0016489125808458267,
Pécsely,pécsely,pecsely,Veszprém,557.0,pecsely,4.941952465160344e-05,335979.0,0.0016578417103449918,
Szentantalfa,szentantalfa,szentantalfa,Veszprém,512.0,szentantalfa,4.5426923916734225e-05,335979.0,0.001523904767857515,
Szentjakabfa,szentjakabfa,szentjakabfa,Veszprém,116.0,szentjakabfa,1.0292037449885097e-05,335979.0,0.0003452596739677182,
Tagyon,tagyon,tagyon,Veszprém,117.0,tagyon,1.0380761910659969e-05,335979.0,0.00034823605046743994,
Tihany,tihany,tihany,Veszprém,1338.0,tihany,0.00011871332851677811,335979.0,0.003982391756627646,
Vászoly,vászoly,vaszoly,Veszprém,280.0,vaszoly,2.484284901696403e-05,335979.0,0.0008333854199220784,
Zánka,zánka,zanka,Veszprém,1009.0,zanka,8.952298092184538e-05,335979.0,0.003003163888219204,
Adorjánháza,adorjánháza,adorjanhaza,Veszprém,329.0,adorjanhaza,2.9190347594932733e-05,335979.0,0.0009792278684084422,
Apácatorna,apácatorna,apacatorna,Veszprém,141.0,apacatorna,1.2510148969256886e-05,335979.0,0.0004196690864607609,
